Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2022-06-01T00:00:00,12,12,75,-4.2,0,0,-13.9,0,n,0,899,32,1024,0,0,16,Overcast clouds,804,c04n,90,3.6,3.6
2022-06-01T01:00:00,11,11,89,-5,0,0,-16.4,0,n,0,900,32,1024,0,0,16,Overcast clouds,804,c04n,110,3.6,3.6
2022-06-01T02:00:00,10,10,75,-5.1,0,0,-16.5,0,n,0,898,34,1024,0,0,16,Overcast clouds,804,c04n,60,3.2,2.1
2022-06-01T03:00:00,10,10,45,-4,0,0,-14.4,0,n,0,897,37,1024,0,0,16,Broken clouds,803,c03n,200,3.2,1
2022-06-01T04:00:00,10,10,75,-4,0,0,-10,0,n,0,897,37,1024,0,0,16,Overcast clouds,804,c04n,340,3.2,2.1
2022-06-01T05:00:00,11,11,75,-6.3,0,0,-3.9,0,n,0,897,29,1024,0,0,16,Overcast clouds,804,c04n,130,5.1,5.1
2022-06-01T06:00:00,11,11,75,-6.3,27,224,3.5,32,d,0,898,29,1024,0,48,16,Overcast clouds,804,c04n,60,2.8,1
2022-06-01T07:00:00,10,10,75,-2,56,527,12,158,d,0,898,43,1025,0,105,16,Overcast clouds,804,c04d,340,3.6,1.5
2022-06-01T08:00:00,12,12,75,-3,75,682,21.1,314,d,0,898,35,1024,0,208,16,Overcast clouds,804,c04d,320,3.6,2.1
2022-06-01T09:00:00,12,12,75,-3,90,776,30.4,477,d,0,899,35,1025,0,316,16,Overcast clouds,804,c04d,250,3.6,2.1
2022-06-01T10:00:00,14,14,75,-3.3,100,837,39.8,629,d,0,899,30,1024,0,416,16,Overcast clouds,804,c04d,220,4.8,0.8
2022-06-01T11:00:00,15,15,75,-3.3,108,877,48.5,758,d,0,899,28,1024,0,501,16,Overcast clouds,804,c04d,190,6.4,2.6
2022-06-01T12:00:00,16,16,75,-3,113,901,55.8,851,d,0,900,27,1024,0,563,16,Overcast clouds,804,c04d,280,6,3.6
2022-06-01T13:00:00,16,16,75,-3,115,913,60.3,901,d,0,900,27,1024,0,596,16,Overcast clouds,804,c04d,210,4,1.5
2022-06-01T14:00:00,18,18,75,-2.3,116,914,60.6,905,d,0,900,25,1023,0,599,16,Overcast clouds,804,c04d,100,4,1.5
2022-06-01T15:00:00,17,17,45,-2.1,113,904,56.6,861,d,0,900,27,1023,0,810,16,Broken clouds,803,c03d,330,4.4,2.1
2022-06-01T16:00:00,18,18,75,-3.4,109,881,49.6,773,d,0,899,23,1022,0,511,16,Overcast clouds,804,c04d,195,4.4,0.4
2022-06-01T17:00:00,18,18,45,-3.4,102,843,41,649,d,0,899,23,1022,0,610,16,Broken clouds,803,c03d,60,4,2.6
2022-06-01T18:00:00,19,17.5,45,-5.1,91,785,31.7,499,d,0,899,19,1022,0,469,16,Broken clouds,803,c03d,320,4,2.6
2022-06-01T19:00:00,18,18,45,-6.6,78,697,22.4,337,d,0,899,18,1021,0,317,16,Broken clouds,803,c03d,340,3.1,3.1
2022-06-01T20:00:00,18,18,75,-6.6,59,554,13.2,179,d,0,898,18,1021,0,118,16,Overcast clouds,804,c04d,60,3.6,3.6
2022-06-01T21:00:00,16,16,75,-5.1,32,284,4.7,46,d,0,898,23,1021,0,62,16,Overcast clouds,804,c04n,100,3.6,3.6
2022-06-01T22:00:00,13,13,75,-3.3,0,0,-2.9,0,n,0,898,32,1022,0,0,16,Overcast clouds,804,c04n,100,4,3.6
2022-06-01T23:00:00,12,12,45,-3,0,0,-9.2,0,n,0,897,35,1022,0,0,16,Broken clouds,803,c03n,110,3.6,3.1
2022-06-02T00:00:00,12,12,25,-2.2,0,0,-13.8,0,n,0,897,37,1022,0,0,16,Scattered clouds,802,c02n,120,3.6,3.6
2022-06-02T01:00:00,9,9,25,-2,0,0,-16.3,0,n,0,897,46,1023,0,0,16,Scattered clouds,802,c02n,360,2.8,2.6
2022-06-02T02:00:00,7,6.2,94,-2.2,0,0,-16.4,0,n,0,896,52,1023,0,0,16,Overcast clouds,804,c04n,10,2.4,1.5
2022-06-02T03:00:00,5,2.8,53,-2.1,0,0,-14.2,0,n,0,895,60,1023,0,0,16,Broken clouds,803,c03n,360,2.6,2.6
2022-06-02T04:00:00,5,3.9,47,-2.1,0,0,-9.9,0,n,0.5,894,60,1023,0,0,16,Broken clouds,803,c03n,340,1.5,1.5
2022-06-02T05:00:00,4,2.8,25,-2.2,0,0,-3.8,0,n,0.5,894,64,1023,0,0,16,Scattered clouds,802,c02n,360,1.5,1.5
2022-06-02T06:00:00,4,3.6,75,-2.2,27,229,3.6,33,d,0.25,893,64,1024,0,49,16,Overcast clouds,804,c04n,10,1.6,1
2022-06-02T07:00:00,6,5.8,45,-1.2,56,529,12.1,159,d,0,894,60,1023,0,150,16,Broken clouds,803,c03d,10,2.4,1
2022-06-02T08:00:00,10,10,25,-1.1,76,682,21.1,315,d,0,895,46,1023,0,312,16,Scattered clouds,802,c02d,105,2.4,1
2022-06-02T09:00:00,14,14,25,-2,90,776,30.5,478,d,0,896,33,1022,0,474,16,Scattered clouds,802,c02d,200,4.4,3.1
2022-06-02T10:00:00,16,16,25,-2,100,837,39.8,630,d,0,898,29,1022,0,625,16,Scattered clouds,802,c02d,190,6.8,4.6
2022-06-02T11:00:00,17,17,25,-3.1,108,877,48.6,759,d,0,899,25,1022,0,753,16,Scattered clouds,802,c02d,150,7,3.1
2022-06-02T12:00:00,18,18,25,-3.4,113,901,55.9,852,d,0,899,23,1021,0,845,16,Scattered clouds,802,c02d,190,7,3.1
2022-06-02T13:00:00,19,17.5,25,-3.2,115,913,60.4,902,d,0,899,22,1020,0,895,16,Scattered clouds,802,c02d,150,7,4.1
2022-06-02T14:00:00,18,18,45,-4,116,914,60.8,906,d,0,898,22,1020,0,852,16,Broken clouds,803,c03d,170,8,5.1
2022-06-02T15:00:00,19,17.5,75,-4.4,113,904,56.7,862,d,0,897,20,1020,0,570,16,Overcast clouds,804,c04d,170,8,2.6
2022-06-02T16:00:00,20,18.6,75,-3,109,881,49.7,774,d,0,897,21,1019,0,512,16,Overcast clouds,804,c04d,170,8,4.1
2022-06-02T17:00:00,21,19.7,75,-3.5,102,844,41.1,650,d,0,897,19,1019,0,430,16,Overcast clouds,804,c04d,190,8.8,6.2
2022-06-02T18:00:00,20,18.6,75,-3,91,786,31.9,501,d,0,897,21,1018,0,331,16,Overcast clouds,804,c04d,190,8.8,5.7
2022-06-02T19:00:00,19,17.5,75,-3.2,78,698,22.5,339,d,0,896,22,1018,0,224,16,Overcast clouds,804,c04d,170,8,7.2
2022-06-02T20:00:00,18,18,75,-4,59,557,13.3,181,d,0,895,22,1017,0,120,16,Overcast clouds,804,c04d,170,8,5.1
2022-06-02T21:00:00,17,17,75,-4.3,33,290,4.8,48,d,0,894,23,1016,0,65,16,Overcast clouds,804,c04n,140,5.7,5.7
2022-06-02T22:00:00,16,16,45,-3,0,0,-2.8,0,n,0,894,27,1016,0,0,16,Broken clouds,803,c03n,140,4.6,4.6
2022-06-02T23:00:00,15,15,75,-3.3,0,0,-9.1,0,n,0,894,28,1016,0,0,16,Overcast clouds,804,c04n,140,4.1,4.1
2022-06-03T00:00:00,14,14,75,-3.3,0,0,-13.6,0,n,0,897,30,1016,0,0,16,Overcast clouds,804,c04n,170,4.1,4.1
2022-06-03T01:00:00,11,11,75,-4.2,0,0,-16.1,0,n,0,893,34,1016,0,0,16,Overcast clouds,804,c04n,170,4.4,3.1
2022-06-03T02:00:00,11,11,25,-3.1,0,0,-16.3,0,n,0,891,37,1015,0,0,16,Scattered clouds,802,c02n,200,4.4,3.1
2022-06-03T03:00:00,10,10,25,-3.3,0,0,-14.1,0,n,0.25,891,39,1015,0,0,16,Scattered clouds,802,c02n,200,4,2.1
2022-06-03T04:00:00,10,10,25,-4,0,0,-9.8,0,n,0.25,890,37,1015,0,0,16,Scattered clouds,802,c02n,160,3.6,2.1
2022-06-03T05:00:00,8,8,25,-3.2,0,0,-3.8,0,n,0.5,890,45,1015,0,0,16,Scattered clouds,802,c02n,250,3.2,2
2022-06-03T06:00:00,7,6.9,25,-2.2,28,233,3.7,34,d,0.25,889,52,1015,0,34,16,Scattered clouds,802,c02n,340,3.6,1
2022-06-03T07:00:00,10,10,75,-3.3,56,530,12.1,160,d,0,889,39,1015,0,106,16,Overcast clouds,804,c04d,140,4.8,1.5
2022-06-03T08:00:00,13,13,45,-4.1,76,683,21.2,316,d,0,890,30,1014,0,297,16,Broken clouds,803,c03d,160,5.6,4.1
2022-06-03T09:00:00,15,15,45,-5.4,90,776,30.6,479,d,0,891,24,1013,0,450,16,Broken clouds,803,c03d,160,7.6,6.7
2022-06-03T10:00:00,18,18,75,-5.3,100,837,39.9,631,d,0,891,20,1013,0,417,16,Overcast clouds,804,c04d,160,11,8.2
2022-06-03T11:00:00,19,17.5,75,-5.1,108,877,48.6,759,d,0,892,19,1012,0,502,16,Overcast clouds,804,c04d,180,11,9.3
2022-06-03T12:00:00,20,18.5,75,-5,113,901,56,853,d,0,892,18,1012,0,564,16,Overcast clouds,804,c04d,150,11,8.2
2022-06-03T13:00:00,21,19.5,75,-6.6,115,913,60.5,903,d,0,892,15,1012,0,597,16,Overcast clouds,804,c04d,140,13,9.8
2022-06-03T14:00:00,22,20.6,75,-5.8,116,914,60.9,907,d,0,892,15,1011,0,600,16,Overcast clouds,804,c04d,150,12,7.7
2022-06-03T15:00:00,21,19.6,75,-5.7,113,904,56.9,863,d,0,892,16,1011,0,571,16,Overcast clouds,804,c04d,190,12,9.3
2022-06-03T16:00:00,21,19.5,75,-6.6,109,881,49.8,776,d,0,891,15,1010,0,513,16,Overcast clouds,804,c04d,150,12,8.2
2022-06-03T17:00:00,21,19.6,100,-5.7,102,844,41.2,652,d,0,891,16,1010,0,167,16,Overcast clouds,804,c04d,150,11,7.2
2022-06-03T18:00:00,22,20.6,100,-5.8,92,787,32,502,d,0,891,15,1010,0,142,16,Overcast clouds,804,c04d,170,11,8.8
2022-06-03T19:00:00,20,18.8,100,1,78,700,22.6,341,d,0,890,28,1010,0,112,16,Overcast clouds,804,c04d,190,14,10.3
2022-06-03T20:00:00,19,17.7,100,0.1,60,559,13.5,183,d,0,890,28,1009,0,78,16,Overcast clouds,804,c04d,180,11,7.2
2022-06-03T21:00:00,18,18,100,0.6,33,295,4.9,50,d,0,889,31,1009,0,38,16,Overcast clouds,804,c04n,190,9,6.2
2022-06-03T22:00:00,16,16,75,1.7,0,0,-2.7,0,n,0,889,38,1009,0,0,16,Overcast clouds,804,c04n,190,6,3.6
2022-06-03T23:00:00,15,15,75,2.9,0,0,-9,0,n,0,888,44,1009,0,0,16,Overcast clouds,804,c04n,170,4.8,3.1
2022-06-04T00:00:00,15,15,75,3.8,0,0,-13.5,0,n,0,887,47,1008,0,0,16,Overcast clouds,804,c04n,150,4.4,3.6
2022-06-04T01:00:00,14,14,100,4.8,0,0,-16,0,n,0,886,54,1008,0,0,16,Overcast clouds,804,c04n,160,4.4,4.1
2022-06-04T02:00:00,13,13,75,5.9,0,0,-16.2,0,n,0,886,62,1008,0,0,16,Overcast clouds,804,c04n,170,4.1,4.1
2022-06-04T03:00:00,11,11,75,6,0,0,-14,0,n,0,886,71,1008,0,0,16,Overcast clouds,804,c04n,170,4,3.6
2022-06-04T04:00:00,10,10,45,6,0,0,-9.7,0,n,0,885,76,1008,0,0,16,Broken clouds,803,c03n,180,4,3.1
2022-06-04T05:00:00,10,10,75,6,0,0,-3.7,0,n,0,884,76,1008,0,0,16,Overcast clouds,804,c04n,170,3.6,3.6
2022-06-04T06:00:00,10,10,75,6,28,237,3.8,35,d,0,884,76,1009,0,51,16,Overcast clouds,804,c04n,180,3.2,2.1
2022-06-04T07:00:00,11,11,100,6,57,532,12.2,161,d,0,885,71,1009,0,73,16,Overcast clouds,804,c04d,170,4,1.5
2022-06-04T08:00:00,12,12,100,6.9,76,684,21.3,317,d,0,885,71,1009,0,108,16,Overcast clouds,804,c04d,175,4.4,1
2022-06-04T09:00:00,13,13,100,6.8,90,776,30.6,480,d,0,882,66,1008,0,138,16,Overcast clouds,804,c04d,180,6,2.6
2022-06-04T10:00:00,15,15,100,7.8,100,837,40,632,d,0,882,62,1008,0,163,16,Overcast clouds,804,c04d,170,7.2,2.1
2022-06-04T11:00:00,16,16,100,7,108,877,48.7,760,d,0,882,55,1008,0,184,16,Overcast clouds,804,c04d,170,9.2,4.1
2022-06-04T12:00:00,18,18,100,6.8,113,901,56,854,d,0,882,48,1008,0,198,16,Overcast clouds,804,c04d,180,9.2,3.1
2022-06-04T13:00:00,18,18,100,6.8,115,913,60.7,904,d,0,882,48,1008,0,205,16,Overcast clouds,804,c04d,160,7,4.1
2022-06-04T14:00:00,19,18.1,100,5.8,116,914,61,908,d,0,882,42,1008,0,207,16,Overcast clouds,804,c04d,130,7,5.1
2022-06-04T15:00:00,20,19.2,100,6.7,113,904,57,864,d,0,882,42,1008,0,199,16,Overcast clouds,804,c04d,160,8,4.6
2022-06-04T16:00:00,20,19.2,75,6.7,109,881,49.9,777,d,0,882,42,1007,0,514,16,Overcast clouds,804,c04d,130,9,3.6
2022-06-04T17:00:00,20,19.2,75,6.7,102,844,41.3,653,d,0,882,42,1007,0,432,16,Overcast clouds,804,c04d,100,9.6,6.2
2022-06-04T18:00:00,18,18,75,8.8,92,787,32.1,504,d,0,882,55,1007,0,333,16,Overcast clouds,804,c04d,110,10,8.2
2022-06-04T19:00:00,18,18,75,8.8,78,701,22.7,342,d,0,882,55,1007,0,226,16,Overcast clouds,804,c04d,120,11,8.2
2022-06-04T20:00:00,17,17,75,8.9,60,561,13.6,184,d,0,882,59,1007,0,122,16,Overcast clouds,804,c04d,140,11,9.3
2022-06-04T21:00:00,15.8,15.8,75,9,34,301,5,51,d,0,882,64,1007,0,68,16,Overcast clouds,804,c04d,130,9,7.2
2022-06-04T22:00:00,15,15,100,8.9,0,0,-2.6,0,n,0.5,882,67,1007,0,0,16,Overcast clouds,804,c04n,130,7,5.1
2022-06-04T23:00:00,13,13,100,10,0,0,-8.8,0,n,1,882,82,1008,0,0,8,Light rain,500,r01n,140,9,5.7
2022-06-05T00:00:00,12,12,100,10.9,0,0,-13.4,0,n,0.5,882,93,1008,0,0,8,Overcast clouds,804,c04n,120,5.7,5.7
2022-06-05T01:00:00,11,11,100,11,0,0,-15.9,0,n,2,882,100,1008,0,0,8,Light rain,500,r01n,120,6,3.1
