Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2023-08-01T00:00:00,17,17,0,12.7,0,0,-17.4,0,n,0,895,76,1016,0,0,16,Clear Sky,800,c01n,317,3.7,2.04
2023-08-01T01:00:00,16.2,16.2,0,12.7,0,0,-20.4,0,n,0,895,80,1017,0,0,16,Clear Sky,800,c01n,314,3.6,2.44
2023-08-01T02:00:00,15.5,15.5,0,13.1,0,0,-20.9,0,n,0,895,86,1018,0,0,16,Clear Sky,800,c01n,322,4.3,2.91
2023-08-01T03:00:00,14.6,14.6,2,11.2,0,0,-19,0,n,0,896,81,1018,0,0,16,Few clouds,801,c02n,318,4,2.82
2023-08-01T04:00:00,13.7,13.7,2,11.4,0,0,-14.7,0,n,0,895,86,1018,0,0,16,Few clouds,801,c02n,314,3.3,2.37
2023-08-01T05:00:00,13,13,3,11.3,0,0,-8.6,0,n,0,896,89,1019,0,0,16,Few clouds,801,c02n,313,3.4,2.34
2023-08-01T06:00:00,11.5,11.5,18,10.1,0,0,-1.1,0,n,0,895,91,1019,0,0,16,Few clouds,801,c02n,314,4,2.09
2023-08-01T07:00:00,12,12,19,9.3,42,395,7.4,85,d,0,895,83,1019,0,85,16,Few clouds,801,c02d,318,3.8,1.89
2023-08-01T08:00:00,14.4,14.4,2,9.3,67,615,16.5,235,d,0,896,71,1019,0,235,16,Few clouds,801,c02d,337,4.3,1.9
2023-08-01T09:00:00,15.8,15.8,70,10.2,83,734,25.9,398,d,0,897,69,1019,0,280,16,Broken clouds,803,c03d,325,3.4,2.27
2023-08-01T10:00:00,18.1,18.1,20,10.1,95,808,35.1,555,d,0,898,59,1020,0,553,16,Few clouds,801,c02d,320,2,1.45
2023-08-01T11:00:00,20.6,20.1,8,10.4,104,856,43.8,690,d,0,898,52,1020,0,669,16,Few clouds,801,c02d,34,0.6,0.14
2023-08-01T12:00:00,22.6,22,4,9.1,110,885,51,790,d,0,899,42,1020,0,790,16,Few clouds,801,c02d,108,2.6,0.87
