Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2022-07-01T00:00:00,16,16,38,8,0,0,-12.6,0,n,0,898,59,1020,0,0,16,Scattered clouds,802,c02n,150,3.6,2.1
2022-07-01T01:00:00,16,16,75,9,0,0,-15.3,0,n,0,897,63,1019,0,0,16,Overcast clouds,804,c04n,190,3.2,1.5
2022-07-01T02:00:00,16,16,80,9,0,0,-15.7,0,n,0,897,63,1018,0,0,16,Overcast clouds,804,c04n,220,2.8,2.6
2022-07-01T03:00:00,15,15,5,8.9,0,0,-13.8,0,n,0,896,67,1018,0,0,16,Few clouds,801,c02n,220,3.2,1
2022-07-01T04:00:00,13,13,23,8.9,0,0,-9.7,0,n,0,896,76,1018,0,0,16,Scattered clouds,802,c02n,210,3.2,1.5
2022-07-01T05:00:00,12,12,47,7.9,0,0,-3.8,0,n,0,894,76,1018,0,0,16,Broken clouds,803,c03n,200,2.8,1
2022-07-01T06:00:00,12,12,5,8.8,26,220,3.5,31,d,0,894,81,1017,0,31,16,Few clouds,801,c02n,250,3.2,1.5
2022-07-01T07:00:00,13,13,5,10,55,520,11.8,154,d,0,893,82,1017,0,149,16,Few clouds,801,c02d,190,4,1.5
2022-07-01T08:00:00,16,16,5,8,75,675,20.8,308,d,0,893,59,1017,0,308,16,Few clouds,801,c02d,230,4,2.6
2022-07-01T09:00:00,18,18,5,8.8,89,769,30.1,469,d,0,895,55,1016,0,469,16,Few clouds,801,c02d,220,3.6,2.6
2022-07-01T10:00:00,20,19.2,5,7.7,100,831,39.5,622,d,0,895,45,1016,0,622,16,Few clouds,801,c02d,210,4,2.1
2022-07-01T11:00:00,22,21.2,5,6.7,107,872,48.3,752,d,0,896,37,1016,0,752,16,Few clouds,801,c02d,330,4.4,4.1
2022-07-01T12:00:00,22,21.3,5,7.8,112,897,55.9,848,d,0,897,40,1016,0,848,16,Few clouds,801,c02d,360,4.4,4.1
2022-07-01T13:00:00,23,22.3,46,6.7,115,910,60.9,903,d,0.5,897,35,1016,0,845,16,Broken clouds,803,c03d,20,7.6,3.6
2022-07-01T14:00:00,22,21.2,1,6.7,115,912,61.7,911,d,0,897,37,1016,0,911,16,Clear Sky,800,c01d,70,6,5.7
2022-07-01T15:00:00,21,20.4,82,9.9,114,903,57.9,871,d,0,897,49,1016,0,472,16,Overcast clouds,804,c04d,170,4.6,4.6
2022-07-01T16:00:00,16,16,95,9,109,882,51.1,788,d,0,896,63,1017,0,192,16,Overcast clouds,804,c04d,210,6.7,6.7
2022-07-01T17:00:00,15,15,95,10.8,102,847,42.5,669,d,0,899,76,1018,0,142,10,Overcast clouds,804,c04d,160,4,2.1
2022-07-01T18:00:00,18,18,100,11.8,93,793,33.3,522,d,0,895,67,1017,0,127,16,Overcast clouds,804,c04d,360,4,3.1
2022-07-01T19:00:00,18,18,75,10.9,80,711,23.9,362,d,0,895,63,1017,0,228,16,Overcast clouds,804,c04d,340,4.8,2.1
2022-07-01T20:00:00,19,18.3,33,8.9,62,581,14.7,203,d,0,895,52,1017,0,199,11,Scattered clouds,802,c02d,330,4.4,2.6
2022-07-01T21:00:00,16,16,78,9.9,38,347,6.1,66,d,0,896,67,1018,0,40,11,Overcast clouds,804,c04d,360,5.7,5.7
2022-07-01T22:00:00,14,14,85,11,0,0,-1.5,0,n,0.25,895,82,1018,0,0,11,Overcast clouds,804,c04n,10,10,6.7
2022-07-01T23:00:00,14,14,83,11,0,0,-7.9,0,n,0.25,895,82,1019,0,0,11,Overcast clouds,804,c04n,10,10,7.7
2022-07-02T00:00:00,12,12,86,9.9,0,0,-12.7,0,n,0,896,87,1020,0,0,11,Overcast clouds,804,c04n,10,8,5.1
