Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2022-01-01T00:00:00,-25,-32.8,5,-28,0,0,-60.9,0,n,0,869,76,1020,0,0,16,Few clouds,801,c02n,180,5.6,2.6
2022-01-01T01:00:00,-24,-34.5,5,-28,0,0,-61.6,0,n,0,869,69,1019,0,0,16,Few clouds,801,c02n,200,6,4.6
2022-01-01T02:00:00,-25,-34.5,4,-29,0,0,-57.9,0,n,0,869,69,1019,0,0,16,Few clouds,801,c02n,190,6,3.6
2022-01-01T03:00:00,-24,-30.6,5,-28,0,0,-51,0,n,0,868,69,1018,0,0,16,Few clouds,801,c02n,190,6.4,2.1
2022-01-01T04:00:00,-24,-29.1,48,-28,0,0,-42.4,0,n,0,868,69,1017,0,0,16,Broken clouds,803,c03n,190,6.4,1.5
2022-01-01T05:00:00,-23,-31.3,100,-27.1,0,0,-33.2,0,n,0,868,69,1017,0,0,16,Overcast clouds,804,c04n,210,6.4,3.1
2022-01-01T06:00:00,-22,-30.1,45,-27.1,0,0,-23.8,0,n,0,868,63,1016,0,0,16,Broken clouds,803,c03n,200,6.4,3.1
2022-01-01T07:00:00,-22,-29.3,41,-26.1,0,0,-14.6,0,n,0,867,69,1016,0,0,16,Broken clouds,803,c03n,190,6.4,2.6
2022-01-01T08:00:00,-22,-29.3,66,-27.1,0,0,-6.1,0,n,0,867,63,1015,0,0,16,Broken clouds,803,c03n,190,6,2.6
2022-01-01T09:00:00,-23,-29.5,25,-27.1,17,110,1.6,12,d,0,867,69,1015,0,29,16,Scattered clouds,802,c02n,170,6.4,2.1
2022-01-01T10:00:00,-19,-24.8,28,-24.1,47,445,8,100,d,0,883,64,1014,0,99,16,Scattered clouds,802,c02d,160,5.6,2.1
2022-01-01T11:00:00,-15,-21.7,45,-20.1,62,579,12.7,181,d,0,868,65,1013,0,170,16,Broken clouds,803,c03d,210,5.2,3.1
2022-01-01T12:00:00,-12,-18,25,-19,68,635,15.4,230,d,0,869,56,1012,0,228,16,Scattered clouds,802,c02d,220,5.2,3.1
2022-01-01T13:00:00,-12,-17.4,75,-18.2,69,642,15.8,237,d,0,870,60,1010,0,157,16,Overcast clouds,804,c04d,170,4.4,2.6
2022-01-01T14:00:00,-10,-15,75,-17.1,65,604,13.8,201,d,0,869,56,1010,0,133,16,Overcast clouds,804,c04d,170,4.8,2.6
2022-01-01T15:00:00,-10,-14.3,75,-16.1,53,500,9.7,129,d,0,869,61,1009,0,85,16,Overcast clouds,804,c04d,160,6.4,2.1
2022-01-01T16:00:00,-6,-10.3,75,-13.1,30,256,3.8,38,d,0,869,57,1009,0,55,16,Overcast clouds,804,c04n,220,8,2.6
2022-01-01T17:00:00,-3,-9.1,75,-12.2,0,0,-3.5,0,n,0,871,49,1008,0,0,16,Overcast clouds,804,c04n,255,8,5.7
2022-01-01T18:00:00,-2,-8.1,100,-12,0,0,-11.8,0,n,1.25,872,46,1007,25,0,16,Light snow,600,s01n,290,11,6.2
2022-01-01T19:00:00,-1,-8.3,100,-13.2,0,0,-20.8,0,n,1.5,873,39,1007,25.5,0,16,Snow,601,s02n,270,16,9.8
2022-01-01T20:00:00,-1,-7.7,100,-14.1,0,0,-30.1,0,n,1.5,873,36,1008,25.5,0,16,Snow,601,s02n,260,11,8.2
2022-01-01T21:00:00,-2,-4.9,75,-14.1,0,0,-39.5,0,n,1,873,39,1009,20,0,16,Light snow,600,s01n,250,8,2.1
2022-01-01T22:00:00,-1,-6.8,75,-13.2,0,0,-48.3,0,n,0.5,873,39,1008,8.5,0,16,Light snow,600,s01n,290,6.8,6.2
2022-01-01T23:00:00,-3,-7.2,75,-12.2,0,0,-55.9,0,n,0,874,49,1008,0,0,16,Overcast clouds,804,c04n,140,8,3.1
2022-01-02T00:00:00,0,-4.7,75,-9.4,0,0,-60.8,0,n,0,873,49,1007,0,0,16,Overcast clouds,804,c04n,210,7,4.6
2022-01-02T01:00:00,0,-6.6,75,-12,0,0,-61.6,0,n,0,874,40,1007,0,0,16,Overcast clouds,804,c04n,280,14,8.8
2022-01-02T02:00:00,0,-7.4,45,-12,0,0,-57.8,0,n,0,874,40,1006,0,0,16,Broken clouds,803,c03n,280,17,11.3
2022-01-02T03:00:00,1,-5.6,75,-12,0,0,-51,0,n,0,874,37,1007,0,0,16,Overcast clouds,804,c04n,270,14,9.8
2022-01-02T04:00:00,1,-5.6,75,-13.1,0,0,-42.4,0,n,0,874,34,1006,0,0,16,Overcast clouds,804,c04n,290,13,9.8
2022-01-02T05:00:00,0,-5.8,45,-14,0,0,-33.2,0,n,0,875,34,1006,0,0,16,Broken clouds,803,c03n,230,11,6.7
2022-01-02T06:00:00,-1,-8.8,25,-12,0,0,-23.8,0,n,0,874,43,1005,0,0,16,Scattered clouds,802,c02n,270,16,11.3
2022-01-02T07:00:00,-1,-8.8,25,-12,0,0,-14.6,0,n,0,873,43,1005,0,0,16,Scattered clouds,802,c02n,270,18,11.3
2022-01-02T08:00:00,-1,-8.6,25,-13.2,0,0,-6,0,n,0,873,39,1005,0,0,16,Scattered clouds,802,c02n,260,19,10.8
2022-01-02T09:00:00,0,-6.6,25,-12.3,17,111,1.6,12,d,0,873,39,1007,0,29,16,Scattered clouds,802,c02n,290,11,8.8
2022-01-02T10:00:00,0,-7,25,-13.3,48,446,8,101,d,0,876,36,1009,0,100,16,Scattered clouds,802,c02d,290,12,9.8
2022-01-02T11:00:00,0,-7.3,25,-13.3,62,581,12.8,182,d,0,877,36,1010,0,181,16,Scattered clouds,802,c02d,300,16,10.8
2022-01-02T12:00:00,1,-5.1,4,-11.1,69,637,15.4,231,d,0,883,40,1010,0,231,16,Few clouds,801,c02d,310,11,8.2
2022-01-02T13:00:00,1,-3.7,25,-11.1,70,644,15.9,238,d,0,879,40,1010,0,236,16,Scattered clouds,802,c02d,310,5.2,5.1
2022-01-02T14:00:00,0,-2.6,25,-12,65,606,13.9,203,d,0,879,40,1010,0,201,16,Scattered clouds,802,c02d,330,4,2.1
2022-01-02T15:00:00,-1,-2.9,75,-10.1,53,504,9.8,131,d,0,878,50,1011,0,87,16,Overcast clouds,804,c04d,80,4,1.5
2022-01-02T16:00:00,-1,-3.7,75,-11.1,31,264,4,39,d,0,878,46,1011,0,57,16,Overcast clouds,804,c04n,210,4.4,2.1
2022-01-02T17:00:00,-5,-7.5,75,-11.1,0,0,-3.3,0,n,0.25,878,62,1012,6.25,0,16,Flurries,623,s06n,60,3.2,1.5
2022-01-02T18:00:00,-5,-12.9,100,-11.1,0,0,-11.7,0,n,0,877,62,1013,0,0,16,Overcast clouds,804,c04n,50,8.2,8.2
2022-01-02T19:00:00,-10,-18.6,100,-12,0,0,-20.7,0,n,0,878,85,1015,0,0,4,Overcast clouds,804,c04n,20,6.7,6.7
2022-01-02T20:00:00,-11,-20.5,100,-13,0,0,-30,0,n,0,876,85,1016,0,0,4,Overcast clouds,804,c04n,20,7.7,7.7
2022-01-02T21:00:00,-12,-21.5,100,-14,0,0,-39.3,0,n,0,876,85,1017,0,0,3,Overcast clouds,804,c04n,20,7.2,7.2
2022-01-02T22:00:00,-14,-23.7,100,-15,0,0,-48.2,0,n,0,877,92,1017,0,0,2,Haze,721,a03n,10,8.4,6.7
2022-01-02T23:00:00,-15,-24.3,100,-16,0,0,-55.7,0,n,0,876,92,1016,0,0,3,Overcast clouds,804,c04n,30,5.7,5.7
2022-01-03T00:00:00,-16,-25,100,-17.1,0,0,-60.7,0,n,0,875,91,1016,0,0,3,Overcast clouds,804,c04n,50,6,5.1
2022-01-03T01:00:00,-16,-25,100,-19.1,0,0,-61.5,0,n,0,875,77,1016,0,0,3,Overcast clouds,804,c04n,60,6,5.1
2022-01-03T02:00:00,-18,-28.5,100,-20,0,0,-57.8,0,n,0,874,84,1016,0,0,4,Overcast clouds,804,c04n,60,6.2,6.2
2022-01-03T03:00:00,-19,-29.3,100,-21,0,0,-51,0,n,0,872,84,1015,0,0,3,Overcast clouds,804,c04n,80,8.8,5.7
2022-01-03T04:00:00,-20,-29.5,100,-22,0,0,-42.4,0,n,0,872,84,1015,0,0,2,Haze,721,a03n,70,7.2,4.6
2022-01-03T05:00:00,-20,-29,100,-22,0,0,-33.2,0,n,0,871,84,1016,0,0,1,Haze,721,a03n,80,6,4.1
2022-01-03T06:00:00,-20,-28.4,100,-23.1,0,0,-23.8,0,n,0,871,76,1015,0,0,1,Haze,721,a03n,80,6,3.6
2022-01-03T07:00:00,-20,-27.7,100,-23.1,0,0,-14.6,0,n,0.5,870,76,1014,15,0,1,Light snow,600,s01n,80,7.6,3.1
2022-01-03T08:00:00,-20,-28.4,100,-23.1,0,0,-6,0,n,0.5,869,76,1014,15,0,1,Light snow,600,s01n,100,5.2,3.6
2022-01-03T09:00:00,-21,-30.2,100,-23.1,18,113,1.7,12,d,0,868,83,1014,0,19,2,Haze,721,a03n,70,5.2,4.1
2022-01-03T10:00:00,-20,-28.4,100,-23.1,48,447,8.1,102,d,0,868,76,1014,0,58,2,Haze,721,a03d,360,4.4,3.6
2022-01-03T11:00:00,-21,-30.8,100,-23.1,62,582,12.8,183,d,0,868,83,1014,0,80,2,Haze,721,a03d,30,4.8,4.6
2022-01-03T12:00:00,-21,-31.3,100,-23.1,69,638,15.5,232,d,0.25,868,83,1014,7.5,92,2,Flurries,623,s06d,10,6.4,5.1
2022-01-03T13:00:00,-21,-30.8,100,-24.1,70,646,15.9,240,d,0,867,76,1016,0,94,2,Haze,721,a03d,330,7.6,4.6
2022-01-03T14:00:00,-22,-34,100,-24.1,65,608,14,205,d,0,869,83,1014,0,86,2,Haze,721,a03d,360,9,6.7
2022-01-03T15:00:00,-22,-34,100,-25.1,54,508,10,133,d,0,866,76,1015,0,67,2,Haze,721,a03d,360,9,6.7
2022-01-03T16:00:00,-23,-36.4,100,-26,31,271,4.1,41,d,0,867,76,1016,0,35,2,Haze,721,a03n,360,8.4,8.2
2022-01-03T17:00:00,-24,-38.1,100,-26,0,0,-3.2,0,n,0,867,83,1016,0,0,5,Overcast clouds,804,c04n,360,10,8.8
2022-01-03T18:00:00,-24,-38.1,100,-27,0,0,-11.5,0,n,0,866,76,1016,0,0,5,Overcast clouds,804,c04n,360,11,8.8
2022-01-03T19:00:00,-24,-39,100,-27,0,0,-20.5,0,n,0,867,76,1017,0,0,6,Overcast clouds,804,c04n,360,11,10.3
2022-01-03T20:00:00,-24,-37.7,100,-27,0,0,-29.9,0,n,0,867,76,1018,0,0,8,Overcast clouds,804,c04n,360,11,8.2
2022-01-03T21:00:00,-24,-36.9,100,-27,0,0,-39.2,0,n,0,868,76,1019,0,0,6,Overcast clouds,804,c04n,360,11,7.2
2022-01-03T22:00:00,-25,-38.6,100,-28,0,0,-48,0,n,0,869,76,1020,0,0,6,Overcast clouds,804,c04n,340,12,7.7
2022-01-03T23:00:00,-25,-38.6,100,-28,0,0,-55.6,0,n,0,866,76,1021,0,0,2,Haze,721,a03n,350,10,7.7
2022-01-04T00:00:00,-25,-38.2,100,-28,0,0,-60.6,0,n,0,870,76,1022,0,0,2,Haze,721,a03n,350,12,7.2
2022-01-04T01:00:00,-26,-41,75,-29.1,0,0,-61.4,0,n,0,871,75,1023,0,0,2,Haze,721,a03n,340,12,9.3
2022-01-04T02:00:00,-26,-40.3,100,-29.1,0,0,-57.8,0,n,0.25,870,75,1023,7.5,0,2,Flurries,623,s06n,350,12,8.2
2022-01-04T03:00:00,-26,-41,100,-29.1,0,0,-50.9,0,n,0.25,871,75,1025,7.5,0,2,Flurries,623,s06n,340,13,9.3
2022-01-04T04:00:00,-26,-41.9,100,-29.1,0,0,-42.4,0,n,0,872,75,1026,0,0,2,Haze,721,a03n,350,13,10.8
2022-01-04T05:00:00,-26,-41,100,-30,0,0,-33.2,0,n,0,873,69,1027,0,0,2,Haze,721,a03n,350,12,9.3
2022-01-04T06:00:00,-26,-41.3,100,-30,0,0,-23.8,0,n,0,875,69,1029,0,0,1,Haze,721,a03n,350,12,9.8
2022-01-04T07:00:00,-26,-41,100,-30,0,0,-14.6,0,n,0,875,69,1030,0,0,2,Haze,721,a03n,350,12,9.3
2022-01-04T08:00:00,-27,-40.8,100,-30.1,0,0,-6,0,n,0,876,75,1031,0,0,2,Haze,721,a03n,340,11,7.2
2022-01-04T09:00:00,-27,-41.2,100,-31.1,18,116,1.7,13,d,0,877,68,1032,0,19,2,Haze,721,a03n,350,11,7.7
2022-01-04T10:00:00,-27,-39.4,100,-31.1,48,449,8.1,103,d,0,877,68,1033,0,58,5,Overcast clouds,804,c04d,330,9,5.7
2022-01-04T11:00:00,-26,-39.9,75,-31.1,62,583,12.9,185,d,0,879,62,1034,0,122,16,Overcast clouds,804,c04d,340,10,7.7
2022-01-04T12:00:00,-26,-39.9,75,-30,69,640,15.6,234,d,0,879,69,1034,0,155,16,Overcast clouds,804,c04d,340,10,7.7
2022-01-04T13:00:00,-25,-37.4,75,-30,70,648,16,242,d,0,880,63,1034,0,160,16,Overcast clouds,804,c04d,330,9,6.2
2022-01-04T14:00:00,-25,-37.8,75,-30,65,611,14.1,207,d,0,880,63,1034,0,137,16,Overcast clouds,804,c04d,340,6.7,6.7
2022-01-04T15:00:00,-25,-36.3,75,-30,54,512,10.1,136,d,0,880,63,1035,0,90,16,Overcast clouds,804,c04d,350,5.1,5.1
2022-01-04T16:00:00,-25,-34.5,45,-30,32,279,4.2,43,d,0,881,63,1036,0,40,16,Broken clouds,803,c03n,360,3.6,3.6
2022-01-04T17:00:00,-25,-33.7,25,-30,0,0,-3,0,n,0,881,63,1036,0,0,16,Scattered clouds,802,c02n,360,3.6,3.1
2022-01-04T18:00:00,-26,-33,45,-31.1,0,0,-11.4,0,n,0,881,62,1036,0,0,16,Broken clouds,803,c03n,360,3.2,2.1
2022-01-04T19:00:00,-27,-35.2,25,-31.1,0,0,-20.4,0,n,0,881,68,1036,0,0,16,Scattered clouds,802,c02n,10,2.8,2.6
2022-01-04T20:00:00,-27,-34.1,45,-32,0,0,-29.7,0,n,0,881,62,1037,0,0,16,Broken clouds,803,c03n,70,2.8,2.1
2022-01-04T21:00:00,-28,-36.4,25,-32,0,0,-39.1,0,n,0,881,68,1037,0,0,16,Scattered clouds,802,c02n,50,2.8,2.6
2022-01-04T22:00:00,-28,-33.7,75,-31,0,0,-47.9,0,n,0,880,75,1037,0,0,8,Overcast clouds,804,c04n,340,2.8,1.5
2022-01-04T23:00:00,-27,-32.5,100,-31.1,0,0,-55.5,0,n,0,880,68,1037,0,0,8,Overcast clouds,804,c04n,330,2.8,1.5
2022-01-05T00:00:00,-27,-34.1,100,-31.1,0,0,-60.5,0,n,0,881,68,1036,0,0,8,Overcast clouds,804,c04n,360,2.1,2.1
2022-01-05T01:00:00,-27,-35.2,100,-31.1,0,0,-61.3,0,n,0,881,68,1036,0,0,8,Overcast clouds,804,c04n,360,2.6,2.6
2022-01-05T02:00:00,-27,-35.2,100,-31.1,0,0,-57.7,0,n,0,881,68,1036,0,0,8,Overcast clouds,804,c04n,10,2.6,2.6
2022-01-05T03:00:00,-27,-36.1,75,-31.1,0,0,-50.9,0,n,0,881,68,1036,0,0,8,Overcast clouds,804,c04n,20,3.1,3.1
2022-01-05T04:00:00,-28,-37.3,75,-31,0,0,-42.4,0,n,0,881,75,1037,0,0,10,Overcast clouds,804,c04n,10,3.1,3.1
