Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2022-05-01T00:00:00,10,10,75,-4,0,0,-20.6,0,n,0,893,37,1020,0,0,16,Overcast clouds,804,c04n,170,5.1,5.1
2022-05-01T01:00:00,9,9,100,-3.2,0,0,-23.3,0,n,0,893,42,1019,0,0,16,Overcast clouds,804,c04n,170,5.1,5.1
2022-05-01T02:00:00,7,4.8,100,-2.2,0,0,-23.4,0,n,0,892,52,1020,0,0,16,Overcast clouds,804,c04n,200,3.1,3.1
2022-05-01T03:00:00,7,6.1,75,-2.2,0,0,-21,0,n,0,892,52,1020,0,0,16,Overcast clouds,804,c04n,215,2.4,1.6
2022-05-01T04:00:00,7,6.6,45,-2.2,0,0,-16.3,0,n,0,891,52,1019,0,0,16,Broken clouds,803,c03n,225,2.4,1.2
2022-05-01T05:00:00,6,5.8,75,-2.1,0,0,-9.8,0,n,0,891,56,1020,0,0,16,Overcast clouds,804,c04n,240,2.4,1
2022-05-01T06:00:00,5,4.7,75,-2.1,0,0,-2,0,n,0,891,60,1020,0,0,16,Overcast clouds,804,c04n,250,2.4,1
2022-05-01T07:00:00,5,4.7,75,-1,41,379,6.8,77,d,0,891,65,1020,0,51,16,Overcast clouds,804,c04d,340,2.4,1
2022-05-01T08:00:00,6,6.2,100,-0.1,67,616,16,230,d,0,891,65,1020,0,90,16,Overcast clouds,804,c04d,280,2.8,0.8
2022-05-01T09:00:00,8,8,100,1.8,84,741,25.5,396,d,0,891,65,1020,0,124,16,Overcast clouds,804,c04d,220,4.4,1.5
2022-05-01T10:00:00,9,9,100,1,96,816,34.6,554,d,0,892,57,1019,0,151,16,Overcast clouds,804,c04d,190,6.4,3.6
2022-05-01T11:00:00,10,10,75,-1.1,105,864,43,687,d,0,892,46,1019,0,455,16,Overcast clouds,804,c04d,190,9,6.2
2022-05-01T12:00:00,12,12,100,0.8,110,893,49.7,784,d,0,892,46,1018,0,188,16,Overcast clouds,804,c04d,230,9,5.1
2022-05-01T13:00:00,13,13,75,-2.1,113,906,53.7,836,d,0,893,35,1018,0,553,16,Overcast clouds,804,c04d,210,12.8,9.8
2022-05-01T14:00:00,14,14,75,-2,113,907,53.9,839,d,0,893,33,1017,0,555,16,Overcast clouds,804,c04d,190,11,10.3
2022-05-01T15:00:00,12,12,75,-2.2,111,895,50.3,792,d,0,892,37,1017,0,524,16,Overcast clouds,804,c04d,200,11,9.3
2022-05-01T16:00:00,14,14,75,-3.3,105,868,43.8,700,d,0,891,30,1016,0,463,16,Overcast clouds,804,c04d,180,12,9.3
2022-05-01T17:00:00,14,14,75,-2,97,823,35.6,570,d,0,891,33,1015,0,377,16,Overcast clouds,804,c04d,200,11,8.2
2022-05-01T18:00:00,14,14,45,-1.2,85,751,26.5,414,d,0,891,35,1015,0,389,16,Broken clouds,803,c03d,200,11,7.7
2022-05-01T19:00:00,12,12,45,-1.2,69,633,17.1,249,d,0,891,40,1015,0,234,16,Broken clouds,803,c03d,180,10,6.2
2022-05-01T20:00:00,12,12,45,-1.2,45,417,7.8,93,d,0,889,40,1014,0,87,16,Broken clouds,803,c03d,190,10,7.2
2022-05-01T21:00:00,11,11,75,-1.1,0,0,-0.9,0,n,0,889,43,1014,0,0,16,Overcast clouds,804,c04n,180,8,6.7
2022-05-01T22:00:00,10,10,100,-1.1,0,0,-8.9,0,n,0,889,46,1014,0,0,16,Overcast clouds,804,c04n,180,8,5.1
2022-05-01T23:00:00,9,9,75,-1.1,0,0,-15.5,0,n,0,888,49,1013,0,0,16,Overcast clouds,804,c04n,190,7.6,4.6
2022-05-02T00:00:00,8,8,75,-1,0,0,-20.3,0,n,0,887,53,1013,0,0,16,Overcast clouds,804,c04n,200,6.4,2.6
2022-05-02T01:00:00,7,5.2,75,-0.9,0,0,-23,0,n,0,886,57,1013,0,0,16,Overcast clouds,804,c04n,190,4.4,2.6
2022-05-02T02:00:00,6,5.1,75,-0.9,0,0,-23.1,0,n,0,886,61,1012,0,0,16,Overcast clouds,804,c04n,200,4,1.5
2022-05-02T03:00:00,3,0,75,-2.1,0,0,-20.7,0,n,0,885,69,1013,0,0,16,Overcast clouds,804,c04n,340,3.2,3.1
2022-05-02T04:00:00,3,0.9,45,-3.1,0,0,-16,0,n,0,884,64,1012,0,0,16,Broken clouds,803,c03n,340,3.2,2.1
2022-05-02T05:00:00,3,2.5,75,-2.1,0,0,-9.5,0,n,0,883,69,1012,0,0,16,Overcast clouds,804,c04n,285,3.2,1
