Datetime,Temperature,Apparent Temperature,Cloud Cover,Dew Point,DHI,DNI,Solar Zenith Angle,GHI,Pod,Precipitation,Pressure,Relative Humidity,Sea Level Pressure,Snow Depth,Solar Radiation,Visibility,Weather Description,Weather Code,Weather Icon,Wind Direction,Wind Gust Speed,Wind Speed
2023-04-01T00:00:00,4,2.8,94,-7.1,0,0,-30.2,0,n,0,876,44,1004,0,0,16,Overcast clouds,804,c04n,240,5.6,1.5
2023-04-01T01:00:00,4,0.6,94,-8,0,0,-33.5,0,n,0,876,41,1003,0,0,16,Overcast clouds,804,c04n,270,4.8,4.1
2023-04-01T02:00:00,4,1.2,96,-8,0,0,-34,0,n,0,876,41,1003,0,0,16,Overcast clouds,804,c04n,250,4.8,3.1
2023-04-01T03:00:00,4,1.2,97,-8,0,0,-31.5,0,n,0.75,875,41,1003,0,0,16,Light rain,500,r01n,250,4.4,3.1
2023-04-01T04:00:00,3,2.5,97,-9.3,0,0,-26.6,0,n,1,875,40,1003,0,0,16,Light rain,500,r01n,255,4.4,1
2023-04-01T05:00:00,3,-0.3,97,-10.2,0,0,-19.7,0,n,0,875,37,1003,0,0,16,Overcast clouds,804,c04n,260,4,3.6
2023-04-01T06:00:00,2,-1.9,97,-10.2,0,0,-11.4,0,n,0,874,40,1002,0,0,16,Overcast clouds,804,c04n,280,4.1,4.1
2023-04-01T07:00:00,2,-0.7,96,-10.2,0,0,-2.4,0,n,0,874,40,1002,0,0,16,Overcast clouds,804,c04n,320,4,2.6
2023-04-01T08:00:00,2,-0.9,93,-10.2,42,392,6.9,81,d,0,874,40,1003,0,66,16,Overcast clouds,804,c04d,275,4.8,2.8
2023-04-01T09:00:00,4,3.6,59,-10,68,631,16.3,238,d,0,874,35,1002,0,202,16,Broken clouds,803,c03d,225,4.8,1
2023-04-01T10:00:00,5,2.8,95,-9.2,85,750,25.2,398,d,0.25,874,35,1002,0,97,16,Overcast clouds,804,c04d,180,5.2,2.6
2023-04-01T11:00:00,5,3.3,97,-12,96,820,33.1,537,d,2.25,875,28,1002,0,90,16,Light rain,500,r01d,230,4.8,2.1
2023-04-01T12:00:00,5,3.9,96,-12,103,860,39.3,642,d,0.75,874,28,1001,0,139,16,Light rain,500,r01d,270,4.4,1.5
2023-04-01T13:00:00,7,5.6,96,-12.2,107,879,43.1,701,d,2,874,24,1000,0,141,16,Light rain,500,r01d,210,5.6,2.1
2023-04-01T14:00:00,7,6.9,96,-13.2,107,882,43.6,709,d,0,874,22,1000,0,154,16,Overcast clouds,804,c04d,225,6.4,1
2023-04-01T15:00:00,8,8,93,-11.3,104,868,40.9,667,d,0.25,874,24,999,0,198,16,Overcast clouds,804,c04d,240,6,1.5
2023-04-01T16:00:00,7,6.9,100,-12.2,99,836,35.4,577,d,0,873,24,998,0,157,16,Overcast clouds,804,c04d,170,6,1
2023-04-01T17:00:00,6,2.5,100,-10.2,89,778,28,448,d,0,872,30,999,0,134,16,Overcast clouds,804,c04d,100,5.1,5.1
2023-04-01T18:00:00,5,2.1,90,-10.3,75,679,19.4,293,d,0.5,872,32,999,0,109,16,Overcast clouds,804,c04d,90,3.6,3.6
2023-04-01T19:00:00,5,2.1,93,-9.2,53,495,10.1,131,d,0,872,35,999,0,92,16,Overcast clouds,804,c04d,80,3.6,3.6
2023-04-01T20:00:00,2,-0.7,94,-8.1,11,44,0.7,4,d,0.5,872,47,1000,0,12,11,Overcast clouds,804,c04n,70,3.2,2.6
2023-04-01T21:00:00,1,-1.4,95,-6.1,0,0,-8.4,0,n,0.5,871,59,1000,1,0,16,Mix snow/rain,610,s04n,40,5.2,2.1
